"REF_AREA","INDICATOR","GENDER","AGE_CLASS","CITIZENSHIP","OBS_VALUE"
"034016","RESPOP_AV","M","Y50-59","FRGAPO","51"
"034016","RESPOP_AV","M","Y50-59","ITL","409"
"034016","RESPOP_AV","M","Y50-59","TOTAL","460"
"034016","RESPOP_AV","M","Y60-69","FRGAPO","26"
"034016","RESPOP_AV","M","Y60-69","ITL","329"
"034016","RESPOP_AV","M","Y60-69","TOTAL","355"
"034016","RESPOP_AV","M","Y70-79","FRGAPO","9"
"034016","RESPOP_AV","M","Y70-79","ITL","245"
"034016","RESPOP_AV","M","Y70-79","TOTAL","254"
"034016","RESPOP_AV","M","Y80-89","FRGAPO","2"
"034016","RESPOP_AV","M","Y80-89","ITL","130"
"034016","RESPOP_AV","M","Y80-89","TOTAL","132"
"034016","RESPOP_AV","M","Y90-99","ITL","9"
"034016","RESPOP_AV","M","Y90-99","TOTAL","9"
"034016","RESPOP_AV","T","TOTAL","FRGAPO","781"
"034016","RESPOP_AV","T","TOTAL","ITL","4685"
"034016","RESPOP_AV","T","TOTAL","TOTAL","5466"
"034016","RESPOP_AV","T","Y_GE100","ITL","1"
"034016","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034016","RESPOP_AV","T","Y0-9","FRGAPO","82"
"034016","RESPOP_AV","T","Y0-9","ITL","354"
"034016","RESPOP_AV","T","Y0-9","TOTAL","436"
"034016","RESPOP_AV","T","Y10-19","FRGAPO","85"
"034016","RESPOP_AV","T","Y10-19","ITL","431"
"034016","RESPOP_AV","T","Y10-19","TOTAL","516"
"034016","RESPOP_AV","T","Y20-29","FRGAPO","77"
"034016","RESPOP_AV","T","Y20-29","ITL","429"
"034016","RESPOP_AV","T","Y20-29","TOTAL","506"
"034016","RESPOP_AV","T","Y30-39","FRGAPO","177"
"034016","RESPOP_AV","T","Y30-39","ITL","507"
"034016","RESPOP_AV","T","Y30-39","TOTAL","684"
"034016","RESPOP_AV","T","Y40-49","FRGAPO","168"
"034016","RESPOP_AV","T","Y40-49","ITL","640"
"034016","RESPOP_AV","T","Y40-49","TOTAL","808"
"034016","RESPOP_AV","T","Y50-59","FRGAPO","99"
"034016","RESPOP_AV","T","Y50-59","ITL","808"
"034016","RESPOP_AV","T","Y50-59","TOTAL","907"
"034016","RESPOP_AV","T","Y60-69","FRGAPO","66"
"034016","RESPOP_AV","T","Y60-69","ITL","656"
"034016","RESPOP_AV","T","Y60-69","TOTAL","722"
"034016","RESPOP_AV","T","Y70-79","FRGAPO","24"
"034016","RESPOP_AV","T","Y70-79","ITL","508"
"034016","RESPOP_AV","T","Y70-79","TOTAL","532"
"034016","RESPOP_AV","T","Y80-89","FRGAPO","3"
"034016","RESPOP_AV","T","Y80-89","ITL","295"
"034016","RESPOP_AV","T","Y80-89","TOTAL","298"
"034016","RESPOP_AV","T","Y90-99","ITL","56"
"034016","RESPOP_AV","T","Y90-99","TOTAL","56"
"034017","RESPOP_AV","F","TOTAL","FRGAPO","506"
"034017","RESPOP_AV","F","TOTAL","ITL","2575"
"034017","RESPOP_AV","F","TOTAL","TOTAL","3081"
"034017","RESPOP_AV","F","Y_GE100","ITL","1"
"034017","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034017","RESPOP_AV","F","Y0-9","FRGAPO","76"
"034017","RESPOP_AV","F","Y0-9","ITL","168"
"034017","RESPOP_AV","F","Y0-9","TOTAL","244"
"034017","RESPOP_AV","F","Y10-19","FRGAPO","50"
"034017","RESPOP_AV","F","Y10-19","ITL","256"
"034017","RESPOP_AV","F","Y10-19","TOTAL","306"
"034017","RESPOP_AV","F","Y20-29","FRGAPO","63"
"034017","RESPOP_AV","F","Y20-29","ITL","226"
"034017","RESPOP_AV","F","Y20-29","TOTAL","289"
"034017","RESPOP_AV","F","Y30-39","FRGAPO","90"
"034017","RESPOP_AV","F","Y30-39","ITL","213"
"034017","RESPOP_AV","F","Y30-39","TOTAL","303"
"034017","RESPOP_AV","F","Y40-49","FRGAPO","99"
"034017","RESPOP_AV","F","Y40-49","ITL","293"
"034017","RESPOP_AV","F","Y40-49","TOTAL","392"
"034017","RESPOP_AV","F","Y50-59","FRGAPO","61"
"034017","RESPOP_AV","F","Y50-59","ITL","424"
"034017","RESPOP_AV","F","Y50-59","TOTAL","485"
"034017","RESPOP_AV","F","Y60-69","FRGAPO","42"
"034017","RESPOP_AV","F","Y60-69","ITL","356"
"034017","RESPOP_AV","F","Y60-69","TOTAL","398"
"034017","RESPOP_AV","F","Y70-79","FRGAPO","18"
"034017","RESPOP_AV","F","Y70-79","ITL","302"
"034017","RESPOP_AV","F","Y70-79","TOTAL","320"
"034017","RESPOP_AV","F","Y80-89","FRGAPO","7"
"034017","RESPOP_AV","F","Y80-89","ITL","263"
"034017","RESPOP_AV","F","Y80-89","TOTAL","270"
"034017","RESPOP_AV","F","Y90-99","ITL","73"
"034017","RESPOP_AV","F","Y90-99","TOTAL","73"
"034017","RESPOP_AV","M","TOTAL","FRGAPO","431"
"034017","RESPOP_AV","M","TOTAL","ITL","2469"
"034017","RESPOP_AV","M","TOTAL","TOTAL","2900"
"034017","RESPOP_AV","M","Y0-9","FRGAPO","61"
"034017","RESPOP_AV","M","Y0-9","ITL","163"
"034017","RESPOP_AV","M","Y0-9","TOTAL","224"
"034017","RESPOP_AV","M","Y10-19","FRGAPO","52"
"034017","RESPOP_AV","M","Y10-19","ITL","259"
"034017","RESPOP_AV","M","Y10-19","TOTAL","311"
"034017","RESPOP_AV","M","Y20-29","FRGAPO","63"
"034017","RESPOP_AV","M","Y20-29","ITL","255"
"034017","RESPOP_AV","M","Y20-29","TOTAL","318"
"034017","RESPOP_AV","M","Y30-39","FRGAPO","85"
"034017","RESPOP_AV","M","Y30-39","ITL","212"
"034017","RESPOP_AV","M","Y30-39","TOTAL","297"
"034017","RESPOP_AV","M","Y40-49","FRGAPO","80"
"034017","RESPOP_AV","M","Y40-49","ITL","321"
"034017","RESPOP_AV","M","Y40-49","TOTAL","401"
"034017","RESPOP_AV","M","Y50-59","FRGAPO","58"
"034017","RESPOP_AV","M","Y50-59","ITL","428"
"034017","RESPOP_AV","M","Y50-59","TOTAL","486"
"034017","RESPOP_AV","M","Y60-69","FRGAPO","20"
"034017","RESPOP_AV","M","Y60-69","ITL","355"
"034017","RESPOP_AV","M","Y60-69","TOTAL","375"
"034017","RESPOP_AV","M","Y70-79","FRGAPO","6"
"034017","RESPOP_AV","M","Y70-79","ITL","269"
"034017","RESPOP_AV","M","Y70-79","TOTAL","275"
"034017","RESPOP_AV","M","Y80-89","FRGAPO","6"
"034017","RESPOP_AV","M","Y80-89","ITL","179"
"034017","RESPOP_AV","M","Y80-89","TOTAL","185"
"034017","RESPOP_AV","M","Y90-99","ITL","28"
"034017","RESPOP_AV","M","Y90-99","TOTAL","28"
"034017","RESPOP_AV","T","TOTAL","FRGAPO","937"
"034017","RESPOP_AV","T","TOTAL","ITL","5044"
"034017","RESPOP_AV","T","TOTAL","TOTAL","5981"
"034017","RESPOP_AV","T","Y_GE100","ITL","1"
"034017","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034017","RESPOP_AV","T","Y0-9","FRGAPO","137"
"034017","RESPOP_AV","T","Y0-9","ITL","331"
"034017","RESPOP_AV","T","Y0-9","TOTAL","468"
"034017","RESPOP_AV","T","Y10-19","FRGAPO","102"
"034017","RESPOP_AV","T","Y10-19","ITL","515"
"034017","RESPOP_AV","T","Y10-19","TOTAL","617"
"034017","RESPOP_AV","T","Y20-29","FRGAPO","126"
"034017","RESPOP_AV","T","Y20-29","ITL","481"
"034017","RESPOP_AV","T","Y20-29","TOTAL","607"
"034017","RESPOP_AV","T","Y30-39","FRGAPO","175"
"034017","RESPOP_AV","T","Y30-39","ITL","425"
"034017","RESPOP_AV","T","Y30-39","TOTAL","600"
"034017","RESPOP_AV","T","Y40-49","FRGAPO","179"
"034017","RESPOP_AV","T","Y40-49","ITL","614"
"034017","RESPOP_AV","T","Y40-49","TOTAL","793"
"034017","RESPOP_AV","T","Y50-59","FRGAPO","119"
"034017","RESPOP_AV","T","Y50-59","ITL","852"
"034017","RESPOP_AV","T","Y50-59","TOTAL","971"
"034017","RESPOP_AV","T","Y60-69","FRGAPO","62"
"034017","RESPOP_AV","T","Y60-69","ITL","711"
"034017","RESPOP_AV","T","Y60-69","TOTAL","773"
"034017","RESPOP_AV","T","Y70-79","FRGAPO","24"
"034017","RESPOP_AV","T","Y70-79","ITL","571"
"034017","RESPOP_AV","T","Y70-79","TOTAL","595"
"034017","RESPOP_AV","T","Y80-89","FRGAPO","13"
"034017","RESPOP_AV","T","Y80-89","ITL","442"
"034017","RESPOP_AV","T","Y80-89","TOTAL","455"
"034017","RESPOP_AV","T","Y90-99","ITL","101"
"034017","RESPOP_AV","T","Y90-99","TOTAL","101"
"034018","RESPOP_AV","F","TOTAL","FRGAPO","1150"
"034018","RESPOP_AV","F","TOTAL","ITL","4264"
"034018","RESPOP_AV","F","TOTAL","TOTAL","5414"
"034018","RESPOP_AV","F","Y_GE100","ITL","1"
"034018","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034018","RESPOP_AV","F","Y0-9","FRGAPO","183"
"034018","RESPOP_AV","F","Y0-9","ITL","313"
"034018","RESPOP_AV","F","Y0-9","TOTAL","496"
"034018","RESPOP_AV","F","Y10-19","FRGAPO","117"
"034018","RESPOP_AV","F","Y10-19","ITL","403"
"034018","RESPOP_AV","F","Y10-19","TOTAL","520"
"034018","RESPOP_AV","F","Y20-29","FRGAPO","156"
"034018","RESPOP_AV","F","Y20-29","ITL","380"
"034018","RESPOP_AV","F","Y20-29","TOTAL","536"
"034018","RESPOP_AV","F","Y30-39","FRGAPO","265"
"034018","RESPOP_AV","F","Y30-39","ITL","348"
"034018","RESPOP_AV","F","Y30-39","TOTAL","613"
"034018","RESPOP_AV","F","Y40-49","FRGAPO","185"
"034018","RESPOP_AV","F","Y40-49","ITL","564"
"034018","RESPOP_AV","F","Y40-49","TOTAL","749"
"034018","RESPOP_AV","F","Y50-59","FRGAPO","102"
"034018","RESPOP_AV","F","Y50-59","ITL","756"
"034018","RESPOP_AV","F","Y50-59","TOTAL","858"
"034018","RESPOP_AV","F","Y60-69","FRGAPO","94"
"034018","RESPOP_AV","F","Y60-69","ITL","615"
"034018","RESPOP_AV","F","Y60-69","TOTAL","709"
"034018","RESPOP_AV","F","Y70-79","FRGAPO","37"
"034018","RESPOP_AV","F","Y70-79","ITL","469"
"034018","RESPOP_AV","F","Y70-79","TOTAL","506"
"034018","RESPOP_AV","F","Y80-89","FRGAPO","7"
"034018","RESPOP_AV","F","Y80-89","ITL","336"
"034018","RESPOP_AV","F","Y80-89","TOTAL","343"
"034018","RESPOP_AV","F","Y90-99","FRGAPO","4"
"034018","RESPOP_AV","F","Y90-99","ITL","79"
"034018","RESPOP_AV","F","Y90-99","TOTAL","83"
"034018","RESPOP_AV","M","TOTAL","FRGAPO","1174"
"034018","RESPOP_AV","M","TOTAL","ITL","4301"
"034018","RESPOP_AV","M","TOTAL","TOTAL","5475"
"034018","RESPOP_AV","M","Y_GE100","ITL","1"
"034018","RESPOP_AV","M","Y_GE100","TOTAL","1"
"034018","RESPOP_AV","M","Y0-9","FRGAPO","185"
"034018","RESPOP_AV","M","Y0-9","ITL","323"
"034018","RESPOP_AV","M","Y0-9","TOTAL","508"
"034018","RESPOP_AV","M","Y10-19","FRGAPO","129"
"034018","RESPOP_AV","M","Y10-19","ITL","492"
"034018","RESPOP_AV","M","Y10-19","TOTAL","621"
"034018","RESPOP_AV","M","Y20-29","FRGAPO","199"
"034018","RESPOP_AV","M","Y20-29","ITL","412"
"034018","RESPOP_AV","M","Y20-29","TOTAL","611"
"034018","RESPOP_AV","M","Y30-39","FRGAPO","243"
"034018","RESPOP_AV","M","Y30-39","ITL","400"
"034018","RESPOP_AV","M","Y30-39","TOTAL","643"
"034018","RESPOP_AV","M","Y40-49","FRGAPO","238"
"034018","RESPOP_AV","M","Y40-49","ITL","570"
"034018","RESPOP_AV","M","Y40-49","TOTAL","808"
"034018","RESPOP_AV","M","Y50-59","FRGAPO","103"
"034018","RESPOP_AV","M","Y50-59","ITL","791"
"034018","RESPOP_AV","M","Y50-59","TOTAL","894"
"034018","RESPOP_AV","M","Y60-69","FRGAPO","43"
"034018","RESPOP_AV","M","Y60-69","ITL","601"
"034018","RESPOP_AV","M","Y60-69","TOTAL","644"
"034018","RESPOP_AV","M","Y70-79","FRGAPO","26"
"034018","RESPOP_AV","M","Y70-79","ITL","446"
"034018","RESPOP_AV","M","Y70-79","TOTAL","472"
"034018","RESPOP_AV","M","Y80-89","FRGAPO","8"
"034018","RESPOP_AV","M","Y80-89","ITL","227"
"034018","RESPOP_AV","M","Y80-89","TOTAL","235"
"034018","RESPOP_AV","M","Y90-99","ITL","38"
"034018","RESPOP_AV","M","Y90-99","TOTAL","38"
"034018","RESPOP_AV","T","TOTAL","FRGAPO","2324"
"034018","RESPOP_AV","T","TOTAL","ITL","8565"
"034018","RESPOP_AV","T","TOTAL","TOTAL","10889"
"034018","RESPOP_AV","T","Y_GE100","ITL","2"
"034018","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034018","RESPOP_AV","T","Y0-9","FRGAPO","368"
"034018","RESPOP_AV","T","Y0-9","ITL","636"
"034018","RESPOP_AV","T","Y0-9","TOTAL","1004"
"034018","RESPOP_AV","T","Y10-19","FRGAPO","246"
"034018","RESPOP_AV","T","Y10-19","ITL","895"
"034018","RESPOP_AV","T","Y10-19","TOTAL","1141"
"034018","RESPOP_AV","T","Y20-29","FRGAPO","355"
"034018","RESPOP_AV","T","Y20-29","ITL","792"
"034018","RESPOP_AV","T","Y20-29","TOTAL","1147"
"034018","RESPOP_AV","T","Y30-39","FRGAPO","508"
"034018","RESPOP_AV","T","Y30-39","ITL","748"
"034018","RESPOP_AV","T","Y30-39","TOTAL","1256"
"034018","RESPOP_AV","T","Y40-49","FRGAPO","423"
"034018","RESPOP_AV","T","Y40-49","ITL","1134"
"034018","RESPOP_AV","T","Y40-49","TOTAL","1557"
"034018","RESPOP_AV","T","Y50-59","FRGAPO","205"
"034018","RESPOP_AV","T","Y50-59","ITL","1547"
"034018","RESPOP_AV","T","Y50-59","TOTAL","1752"
"034018","RESPOP_AV","T","Y60-69","FRGAPO","137"
"034018","RESPOP_AV","T","Y60-69","ITL","1216"
"034018","RESPOP_AV","T","Y60-69","TOTAL","1353"
"034018","RESPOP_AV","T","Y70-79","FRGAPO","63"
"034018","RESPOP_AV","T","Y70-79","ITL","915"
"034018","RESPOP_AV","T","Y70-79","TOTAL","978"
"034018","RESPOP_AV","T","Y80-89","FRGAPO","15"
"034018","RESPOP_AV","T","Y80-89","ITL","563"
"034018","RESPOP_AV","T","Y80-89","TOTAL","578"
"034018","RESPOP_AV","T","Y90-99","FRGAPO","4"
"034018","RESPOP_AV","T","Y90-99","ITL","117"
"034018","RESPOP_AV","T","Y90-99","TOTAL","121"
"034019","RESPOP_AV","F","TOTAL","FRGAPO","197"
"034019","RESPOP_AV","F","TOTAL","ITL","2316"
"034019","RESPOP_AV","F","TOTAL","TOTAL","2513"
"034019","RESPOP_AV","F","Y_GE100","ITL","1"
"034019","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034019","RESPOP_AV","F","Y0-9","FRGAPO","19"
"034019","RESPOP_AV","F","Y0-9","ITL","155"
"034019","RESPOP_AV","F","Y0-9","TOTAL","174"
"034019","RESPOP_AV","F","Y10-19","FRGAPO","8"
"034019","RESPOP_AV","F","Y10-19","ITL","218"
"034019","RESPOP_AV","F","Y10-19","TOTAL","226"
"034019","RESPOP_AV","F","Y20-29","FRGAPO","36"
"034019","RESPOP_AV","F","Y20-29","ITL","191"
"034019","RESPOP_AV","F","Y20-29","TOTAL","227"
"034019","RESPOP_AV","F","Y30-39","FRGAPO","41"
"034019","RESPOP_AV","F","Y30-39","ITL","250"
"034019","RESPOP_AV","F","Y30-39","TOTAL","291"
"034019","RESPOP_AV","F","Y40-49","FRGAPO","32"
"034019","RESPOP_AV","F","Y40-49","ITL","344"
"034019","RESPOP_AV","F","Y40-49","TOTAL","376"
"034019","RESPOP_AV","F","Y50-59","FRGAPO","23"
"034019","RESPOP_AV","F","Y50-59","ITL","414"
"034019","RESPOP_AV","F","Y50-59","TOTAL","437"
"034019","RESPOP_AV","F","Y60-69","FRGAPO","27"
"034019","RESPOP_AV","F","Y60-69","ITL","362"
"034019","RESPOP_AV","F","Y60-69","TOTAL","389"
"034019","RESPOP_AV","F","Y70-79","FRGAPO","8"
"034019","RESPOP_AV","F","Y70-79","ITL","224"
"034019","RESPOP_AV","F","Y70-79","TOTAL","232"
"034019","RESPOP_AV","F","Y80-89","FRGAPO","3"
"034019","RESPOP_AV","F","Y80-89","ITL","126"
"034019","RESPOP_AV","F","Y80-89","TOTAL","129"
"034019","RESPOP_AV","F","Y90-99","ITL","31"
"034019","RESPOP_AV","F","Y90-99","TOTAL","31"
"034019","RESPOP_AV","M","TOTAL","FRGAPO","198"
"034019","RESPOP_AV","M","TOTAL","ITL","2413"
"034019","RESPOP_AV","M","TOTAL","TOTAL","2611"
"034019","RESPOP_AV","M","Y0-9","FRGAPO","26"
"034019","RESPOP_AV","M","Y0-9","ITL","224"
"034019","RESPOP_AV","M","Y0-9","TOTAL","250"
"034019","RESPOP_AV","M","Y10-19","FRGAPO","26"
"034019","RESPOP_AV","M","Y10-19","ITL","251"
"034019","RESPOP_AV","M","Y10-19","TOTAL","277"
"034019","RESPOP_AV","M","Y20-29","FRGAPO","38"
"034019","RESPOP_AV","M","Y20-29","ITL","208"
"034019","RESPOP_AV","M","Y20-29","TOTAL","246"
"034019","RESPOP_AV","M","Y30-39","FRGAPO","46"
"034019","RESPOP_AV","M","Y30-39","ITL","243"
"034019","RESPOP_AV","M","Y30-39","TOTAL","289"
"034019","RESPOP_AV","M","Y40-49","FRGAPO","28"
"034019","RESPOP_AV","M","Y40-49","ITL","368"
"034019","RESPOP_AV","M","Y40-49","TOTAL","396"
"034019","RESPOP_AV","M","Y50-59","FRGAPO","20"
"034019","RESPOP_AV","M","Y50-59","ITL","459"
"034019","RESPOP_AV","M","Y50-59","TOTAL","479"
"034019","RESPOP_AV","M","Y60-69","FRGAPO","11"
"034019","RESPOP_AV","M","Y60-69","ITL","319"
"034019","RESPOP_AV","M","Y60-69","TOTAL","330"
"034019","RESPOP_AV","M","Y70-79","FRGAPO","2"
"034019","RESPOP_AV","M","Y70-79","ITL","232"
"034019","RESPOP_AV","M","Y70-79","TOTAL","234"
"034019","RESPOP_AV","M","Y80-89","FRGAPO","1"
"034019","RESPOP_AV","M","Y80-89","ITL","97"
"034019","RESPOP_AV","M","Y80-89","TOTAL","98"
"034019","RESPOP_AV","M","Y90-99","ITL","12"
"034019","RESPOP_AV","M","Y90-99","TOTAL","12"
"034019","RESPOP_AV","T","TOTAL","FRGAPO","395"
"034019","RESPOP_AV","T","TOTAL","ITL","4729"
"034019","RESPOP_AV","T","TOTAL","TOTAL","5124"
"034019","RESPOP_AV","T","Y_GE100","ITL","1"
"034019","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034019","RESPOP_AV","T","Y0-9","FRGAPO","45"
"034019","RESPOP_AV","T","Y0-9","ITL","379"
"034019","RESPOP_AV","T","Y0-9","TOTAL","424"
"034019","RESPOP_AV","T","Y10-19","FRGAPO","34"
"034019","RESPOP_AV","T","Y10-19","ITL","469"
"034019","RESPOP_AV","T","Y10-19","TOTAL","503"
"034019","RESPOP_AV","T","Y20-29","FRGAPO","74"
"034019","RESPOP_AV","T","Y20-29","ITL","399"
"034019","RESPOP_AV","T","Y20-29","TOTAL","473"
"034019","RESPOP_AV","T","Y30-39","FRGAPO","87"
"034019","RESPOP_AV","T","Y30-39","ITL","493"
"034019","RESPOP_AV","T","Y30-39","TOTAL","580"
"034019","RESPOP_AV","T","Y40-49","FRGAPO","60"
"034019","RESPOP_AV","T","Y40-49","ITL","712"
"034019","RESPOP_AV","T","Y40-49","TOTAL","772"
"034019","RESPOP_AV","T","Y50-59","FRGAPO","43"
"034019","RESPOP_AV","T","Y50-59","ITL","873"
"034019","RESPOP_AV","T","Y50-59","TOTAL","916"
"034019","RESPOP_AV","T","Y60-69","FRGAPO","38"
"034019","RESPOP_AV","T","Y60-69","ITL","681"
"034019","RESPOP_AV","T","Y60-69","TOTAL","719"
"034019","RESPOP_AV","T","Y70-79","FRGAPO","10"
"034019","RESPOP_AV","T","Y70-79","ITL","456"
"034019","RESPOP_AV","T","Y70-79","TOTAL","466"
"034019","RESPOP_AV","T","Y80-89","FRGAPO","4"
"034019","RESPOP_AV","T","Y80-89","ITL","223"
"034019","RESPOP_AV","T","Y80-89","TOTAL","227"
"034019","RESPOP_AV","T","Y90-99","ITL","43"
"034019","RESPOP_AV","T","Y90-99","TOTAL","43"
"034020","RESPOP_AV","F","TOTAL","FRGAPO","594"
"034020","RESPOP_AV","F","TOTAL","ITL","4783"
"034020","RESPOP_AV","F","TOTAL","TOTAL","5377"
"034020","RESPOP_AV","F","Y_GE100","ITL","3"
"034020","RESPOP_AV","F","Y_GE100","TOTAL","3"
"034020","RESPOP_AV","F","Y0-9","FRGAPO","65"
"034020","RESPOP_AV","F","Y0-9","ITL","327"
"034020","RESPOP_AV","F","Y0-9","TOTAL","392"
"034020","RESPOP_AV","F","Y10-19","FRGAPO","62"
"034020","RESPOP_AV","F","Y10-19","ITL","439"
"034020","RESPOP_AV","F","Y10-19","TOTAL","501"
"034020","RESPOP_AV","F","Y20-29","FRGAPO","69"
"034020","RESPOP_AV","F","Y20-29","ITL","440"
"034020","RESPOP_AV","F","Y20-29","TOTAL","509"
"034020","RESPOP_AV","F","Y30-39","FRGAPO","128"
"034020","RESPOP_AV","F","Y30-39","ITL","491"
"034020","RESPOP_AV","F","Y30-39","TOTAL","619"
"034020","RESPOP_AV","F","Y40-49","FRGAPO","113"
"034020","RESPOP_AV","F","Y40-49","ITL","650"
"034020","RESPOP_AV","F","Y40-49","TOTAL","763"
"034020","RESPOP_AV","F","Y50-59","FRGAPO","61"
"034020","RESPOP_AV","F","Y50-59","ITL","807"
"034020","RESPOP_AV","F","Y50-59","TOTAL","868"
"034020","RESPOP_AV","F","Y60-69","FRGAPO","58"
"034020","RESPOP_AV","F","Y60-69","ITL","657"
"034020","RESPOP_AV","F","Y60-69","TOTAL","715"
"034020","RESPOP_AV","F","Y70-79","FRGAPO","30"
"034020","RESPOP_AV","F","Y70-79","ITL","502"
"034020","RESPOP_AV","F","Y70-79","TOTAL","532"
"034020","RESPOP_AV","F","Y80-89","FRGAPO","7"
"034020","RESPOP_AV","F","Y80-89","ITL","354"
"034020","RESPOP_AV","F","Y80-89","TOTAL","361"
"034020","RESPOP_AV","F","Y90-99","FRGAPO","1"
"034020","RESPOP_AV","F","Y90-99","ITL","113"
"034020","RESPOP_AV","F","Y90-99","TOTAL","114"
"034020","RESPOP_AV","M","TOTAL","FRGAPO","547"
"034020","RESPOP_AV","M","TOTAL","ITL","4831"
"034020","RESPOP_AV","M","TOTAL","TOTAL","5378"
"034020","RESPOP_AV","M","Y0-9","FRGAPO","78"
"034020","RESPOP_AV","M","Y0-9","ITL","354"
"034020","RESPOP_AV","M","Y0-9","TOTAL","432"
"034020","RESPOP_AV","M","Y10-19","FRGAPO","83"
"034020","RESPOP_AV","M","Y10-19","ITL","506"
"034020","RESPOP_AV","M","Y10-19","TOTAL","589"
"034020","RESPOP_AV","M","Y20-29","FRGAPO","74"
"034020","RESPOP_AV","M","Y20-29","ITL","474"
"034020","RESPOP_AV","M","Y20-29","TOTAL","548"
"034020","RESPOP_AV","M","Y30-39","FRGAPO","101"
"034020","RESPOP_AV","M","Y30-39","ITL","512"
"034020","RESPOP_AV","M","Y30-39","TOTAL","613"
"034020","RESPOP_AV","M","Y40-49","FRGAPO","95"
"034020","RESPOP_AV","M","Y40-49","ITL","687"
"034020","RESPOP_AV","M","Y40-49","TOTAL","782"
"034020","RESPOP_AV","M","Y50-59","FRGAPO","70"
"034020","RESPOP_AV","M","Y50-59","ITL","839"
"034020","RESPOP_AV","M","Y50-59","TOTAL","909"
"034020","RESPOP_AV","M","Y60-69","FRGAPO","22"
"034020","RESPOP_AV","M","Y60-69","ITL","677"
"034020","RESPOP_AV","M","Y60-69","TOTAL","699"
"034020","RESPOP_AV","M","Y70-79","FRGAPO","20"
"034020","RESPOP_AV","M","Y70-79","ITL","464"
"034020","RESPOP_AV","M","Y70-79","TOTAL","484"
"034020","RESPOP_AV","M","Y80-89","FRGAPO","3"
"034020","RESPOP_AV","M","Y80-89","ITL","271"
"034020","RESPOP_AV","M","Y80-89","TOTAL","274"
"034020","RESPOP_AV","M","Y90-99","FRGAPO","1"
"034020","RESPOP_AV","M","Y90-99","ITL","47"
"034020","RESPOP_AV","M","Y90-99","TOTAL","48"
"034020","RESPOP_AV","T","TOTAL","FRGAPO","1141"
"034020","RESPOP_AV","T","TOTAL","ITL","9614"
"034020","RESPOP_AV","T","TOTAL","TOTAL","10755"
"034020","RESPOP_AV","T","Y_GE100","ITL","3"
"034020","RESPOP_AV","T","Y_GE100","TOTAL","3"
"034020","RESPOP_AV","T","Y0-9","FRGAPO","143"
"034020","RESPOP_AV","T","Y0-9","ITL","681"
"034020","RESPOP_AV","T","Y0-9","TOTAL","824"
"034020","RESPOP_AV","T","Y10-19","FRGAPO","145"
"034020","RESPOP_AV","T","Y10-19","ITL","945"
"034020","RESPOP_AV","T","Y10-19","TOTAL","1090"
"034020","RESPOP_AV","T","Y20-29","FRGAPO","143"
"034020","RESPOP_AV","T","Y20-29","ITL","914"
"034020","RESPOP_AV","T","Y20-29","TOTAL","1057"
"034020","RESPOP_AV","T","Y30-39","FRGAPO","229"
"034020","RESPOP_AV","T","Y30-39","ITL","1003"
"034020","RESPOP_AV","T","Y30-39","TOTAL","1232"
"034020","RESPOP_AV","T","Y40-49","FRGAPO","208"
"034020","RESPOP_AV","T","Y40-49","ITL","1337"
"034020","RESPOP_AV","T","Y40-49","TOTAL","1545"
"034020","RESPOP_AV","T","Y50-59","FRGAPO","131"
"034020","RESPOP_AV","T","Y50-59","ITL","1646"
"034020","RESPOP_AV","T","Y50-59","TOTAL","1777"
"034020","RESPOP_AV","T","Y60-69","FRGAPO","80"
"034020","RESPOP_AV","T","Y60-69","ITL","1334"
"034020","RESPOP_AV","T","Y60-69","TOTAL","1414"
"034020","RESPOP_AV","T","Y70-79","FRGAPO","50"
"034020","RESPOP_AV","T","Y70-79","ITL","966"
"034020","RESPOP_AV","T","Y70-79","TOTAL","1016"
"034020","RESPOP_AV","T","Y80-89","FRGAPO","10"
"034020","RESPOP_AV","T","Y80-89","ITL","625"
"034020","RESPOP_AV","T","Y80-89","TOTAL","635"
"034020","RESPOP_AV","T","Y90-99","FRGAPO","2"
"034020","RESPOP_AV","T","Y90-99","ITL","160"
"034020","RESPOP_AV","T","Y90-99","TOTAL","162"
"034022","RESPOP_AV","F","TOTAL","FRGAPO","19"
"034022","RESPOP_AV","F","TOTAL","ITL","360"
"034022","RESPOP_AV","F","TOTAL","TOTAL","379"
"034022","RESPOP_AV","F","Y0-9","FRGAPO","2"
"034022","RESPOP_AV","F","Y0-9","ITL","16"
"034022","RESPOP_AV","F","Y0-9","TOTAL","18"
"034022","RESPOP_AV","F","Y10-19","ITL","14"
"034022","RESPOP_AV","F","Y10-19","TOTAL","14"
"034022","RESPOP_AV","F","Y20-29","FRGAPO","2"
"034022","RESPOP_AV","F","Y20-29","ITL","17"
"034022","RESPOP_AV","F","Y20-29","TOTAL","19"
"034022","RESPOP_AV","F","Y30-39","FRGAPO","7"
"034022","RESPOP_AV","F","Y30-39","ITL","25"
