cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,unita_misura,fonte
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2023,40,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Parma,provincia,2024,41.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2018,34.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2019,34.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2021,39.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2022,36.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2023,37.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Reggio nell'Emilia,provincia,2024,38.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2018,33.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2019,34.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2021,37.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2022,37.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2023,38.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Modena,provincia,2024,38.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2018,30.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2019,30.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2021,34.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2022,33.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2023,35.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Bologna,provincia,2024,36.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2018,34.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2019,34.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2021,41.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2022,40.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2023,42.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ferrara,provincia,2024,44.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2018,29.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2019,30.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2021,35.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2022,34.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2023,36.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Ravenna,provincia,2024,35.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2018,31.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2019,33.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2021,37.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2022,37.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2023,37.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Forlì-Cesena,provincia,2024,37.8,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2018,29.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2019,31.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2021,38.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2022,36.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2023,36,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Rimini,provincia,2024,37.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2018,30,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2019,30.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2021,35.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2022,34.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2023,35.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Nord-est,ripartizione,2024,36.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2018,39.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2019,39.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2021,44.5,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2022,43.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2023,44.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST010P,Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),Totale,Italia,italia,2024,44,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2018,26.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2019,27.1,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2021,29.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2022,29.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2023,30.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Emilia-Romagna,regione,2024,32.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2018,30.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2019,31.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2021,31.7,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2022,33.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2023,32.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Piacenza,provincia,2024,32.9,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2018,26.4,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2019,28.6,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2021,30.2,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2022,31.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2023,30.3,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
02IST011P,Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),Femmine,Parma,provincia,2024,33,Valori percentuali,Invalsi - Rilevazioni nazionali sugli apprendimenti
